10.00	0.24783	0.26097	0.25163	0.25191	0.24603	
20.00	0.24818	0.26065	0.25164	0.25221	0.24608	
30.00	0.24809	0.26055	0.25166	0.25188	0.24609	
40.00	0.24804	0.26069	0.25147	0.25175	0.24583	
50.00	0.24821	0.26037	0.25113	0.25218	0.24602	
60.00	0.24844	0.26005	0.25094	0.25211	0.24600	
70.00	0.24818	0.25983	0.25103	0.25245	0.24587	
80.00	0.24792	0.25971	0.25074	0.25245	0.24588	
90.00	0.24773	0.25969	0.25083	0.25227	0.24576	
100.00	0.24761	0.25929	0.25093	0.25229	0.24603	
110.00	0.24783	0.25907	0.25091	0.25213	0.24631	
120.00	0.24813	0.25901	0.25147	0.25187	0.24613	
130.00	0.24811	0.25930	0.25157	0.25152	0.24622	
140.00	0.24799	0.25906	0.25206	0.25132	0.24659	
150.00	0.24771	0.25926	0.25204	0.25132	0.24649	
160.00	0.24752	0.25926	0.25175	0.25123	0.24634	
170.00	0.24758	0.25976	0.25152	0.25128	0.24607	
180.00	0.24759	0.25991	0.25137	0.25107	0.24609	
190.00	0.24814	0.25983	0.25103	0.25112	0.24587	
200.00	0.24830	0.25984	0.25086	0.25104	0.24584	
210.00	0.24849	0.25986	0.25082	0.25095	0.24574	
220.00	0.24844	0.25962	0.25057	0.25083	0.24610	
230.00	0.24836	0.25961	0.25041	0.25049	0.24623	
240.00	0.24860	0.25953	0.25037	0.25016	0.24623	
250.00	0.24899	0.25953	0.25038	0.25012	0.24618	
260.00	0.24888	0.25935	0.25039	0.25011	0.24642	
270.00	0.24871	0.25951	0.25096	0.25018	0.24627	
280.00	0.24844	0.26027	0.25100	0.25032	0.24602	
290.00	0.24846	0.26127	0.25083	0.25017	0.24571	
300.00	0.24851	0.26176	0.25051	0.24996	0.24551	
310.00	0.24859	0.26136	0.25025	0.24975	0.24559	
320.00	0.24892	0.26141	0.25009	0.24974	0.24539	
330.00	0.24883	0.26170	0.24991	0.25011	0.24511	
340.00	0.24880	0.26182	0.24992	0.24988	0.24522	
350.00	0.24903	0.26213	0.24966	0.24974	0.24503	
360.00	0.24878	0.26248	0.24949	0.24960	0.24483	
370.00	0.24893	0.26210	0.24945	0.25023	0.24494	
380.00	0.24874	0.26251	0.24920	0.25014	0.24525	
390.00	0.24882	0.26256	0.24899	0.25030	0.24553	
400.00	0.24929	0.26253	0.24908	0.25011	0.24542	
410.00	0.24956	0.26292	0.24883	0.25002	0.24526	
420.00	0.24942	0.26334	0.24892	0.24982	0.24533	
430.00	0.24978	0.26312	0.24861	0.24991	0.24520	
440.00	0.24990	0.26326	0.24851	0.24970	0.24496	
450.00	0.24990	0.26302	0.24878	0.24942	0.24490	
460.00	0.25021	0.26298	0.24862	0.24968	0.24486	
470.00	0.25041	0.26286	0.24872	0.24966	0.24474	
480.00	0.25060	0.26300	0.24868	0.24934	0.24452	
490.00	0.25123	0.26288	0.24869	0.24915	0.24461	
500.00	0.25209	0.26299	0.24839	0.24883	0.24459	
510.00	0.25206	0.26320	0.24829	0.24919	0.24456	
520.00	0.25207	0.26375	0.24823	0.24911	0.24437	
530.00	0.25224	0.26408	0.24817	0.24878	0.24411	
540.00	0.25243	0.26464	0.24829	0.24855	0.24411	
550.00	0.25277	0.26495	0.24824	0.24829	0.24456	
560.00	0.25303	0.26504	0.24813	0.24797	0.24470	
570.00	0.25303	0.26516	0.24804	0.24770	0.24496	
580.00	0.25273	0.26518	0.24784	0.24756	0.24567	
590.00	0.25252	0.26488	0.24766	0.24736	0.24598	
600.00	0.25235	0.26495	0.24766	0.24740	0.24610	
610.00	0.25233	0.26488	0.24735	0.24723	0.24620	
620.00	0.25289	0.26480	0.24710	0.24716	0.24601	
630.00	0.25281	0.26454	0.24740	0.24706	0.24594	
640.00	0.25278	0.26435	0.24735	0.24719	0.24579	
650.00	0.25291	0.26440	0.24733	0.24715	0.24602	
660.00	0.25365	0.26435	0.24724	0.24692	0.24611	
670.00	0.25349	0.26435	0.24707	0.24670	0.24593	
680.00	0.25323	0.26421	0.24723	0.24640	0.24629	
690.00	0.25320	0.26426	0.24693	0.24618	0.24614	
700.00	0.25347	0.26453	0.24699	0.24593	0.24604	
710.00	0.25342	0.26427	0.24673	0.24590	0.24613	
720.00	0.25378	0.26437	0.24680	0.24559	0.24598	
730.00	0.25457	0.26406	0.24686	0.24556	0.24599	
740.00	0.25491	0.26367	0.24666	0.24552	0.24597	
750.00	0.25551	0.26364	0.24675	0.24531	0.24590	
760.00	0.25545	0.26373	0.24673	0.24513	0.24612	
770.00	0.25518	0.26337	0.24693	0.24521	0.24674	
780.00	0.25496	0.26314	0.24706	0.24542	0.24680	
790.00	0.25493	0.26301	0.24685	0.24579	0.24673	
800.00	0.25466	0.26358	0.24665	0.24573	0.24646	
810.00	0.25476	0.26336	0.24650	0.24565	0.24635	
820.00	0.25481	0.26386	0.24633	0.24573	0.24632	
830.00	0.25482	0.26424	0.24620	0.24584	0.24607	
840.00	0.25479	0.26440	0.24591	0.24560	0.24597	
850.00	0.25496	0.26436	0.24577	0.24579	0.24626	
860.00	0.25501	0.26415	0.24554	0.24549	0.24675	
870.00	0.25507	0.26458	0.24544	0.24534	0.24673	
880.00	0.25513	0.26445	0.24532	0.24596	0.24703	
890.00	0.25491	0.26438	0.24508	0.24620	0.24737	
900.00	0.25478	0.26421	0.24488	0.24613	0.24736	
910.00	0.25482	0.26426	0.24480	0.24586	0.24761	
920.00	0.25482	0.26431	0.24450	0.24595	0.24753	
930.00	0.25491	0.26403	0.24492	0.24626	0.24725	
940.00	0.25484	0.26401	0.24556	0.24696	0.24707	
950.00	0.25473	0.26412	0.24576	0.24688	0.24689	
960.00	0.25495	0.26401	0.24586	0.24714	0.24689	
970.00	0.25503	0.26391	0.24609	0.24703	0.24695	
980.00	0.25507	0.26377	0.24723	0.24688	0.24670	
990.00	0.25484	0.26354	0.24758	0.24674	0.24662	
1000.00	0.25480	0.26366	0.24765	0.24673	0.24636	
1010.00	0.25643	0.26347	0.24742	0.24664	0.24609	
1020.00	0.25886	0.26315	0.24713	0.24654	0.24580	
1030.00	0.26018	0.26277	0.24682	0.24631	0.24549	
1040.00	0.26476	0.26247	0.24661	0.24601	0.24519	
1050.00	0.26875	0.26214	0.24630	0.24570	0.24489	
1060.00	0.27312	0.26173	0.24600	0.24540	0.24459	
1070.00	0.27780	0.26132	0.24569	0.24510	0.24430	
1080.00	0.28650	0.26091	0.24539	0.24480	0.24400	
1090.00	0.28887	0.26050	0.24508	0.24450	0.24371	
1100.00	0.29406	0.26010	0.24479	0.24420	0.24342	
1110.00	0.29830	0.25970	0.24449	0.24403	0.24313	
1120.00	0.31008	0.25930	0.24419	0.24374	0.24286	
1130.00	0.31807	0.25891	0.24390	0.24345	0.24258	
1140.00	0.32477	0.25852	0.24361	0.24316	0.24229	
1150.00	0.33408	0.25813	0.24332	0.24288	0.24201	
1160.00	0.34006	0.25774	0.24303	0.24259	0.24173	
1170.00	0.35666	0.25736	0.24274	0.24231	0.24146	
1180.00	0.36534	0.25698	0.24246	0.24203	0.24118	
1190.00	0.37066	0.25660	0.24218	0.24175	0.24091	
1200.00	0.37865	0.25622	0.24190	0.24147	0.24064	
1210.00	0.38502	0.25585	0.24162	0.24119	0.24037	
1220.00	0.39467	0.25548	0.24134	0.24092	0.24010	
1230.00	0.40589	0.25511	0.24107	0.24065	0.23983	
1240.00	0.41681	0.25475	0.24079	0.24038	0.23957	
1250.00	0.42422	0.25438	0.24052	0.24011	0.23930	
1260.00	0.43273	0.25402	0.24025	0.23984	0.23904	
1270.00	0.43920	0.25366	0.23999	0.23958	0.23878	
1280.00	0.44347	0.25330	0.23972	0.23932	0.23853	
1290.00	0.45202	0.25295	0.23946	0.23906	0.23827	
1300.00	0.46465	0.25260	0.23919	0.23880	0.23802	
1310.00	0.46812	0.25225	0.23893	0.23854	0.23776	
1320.00	0.47498	0.25190	0.23868	0.23828	0.23751	
1330.00	0.48254	0.25156	0.23842	0.23803	0.23726	
1340.00	0.49047	0.25121	0.23816	0.23777	0.23702	
1350.00	0.49776	0.25087	0.23791	0.23752	0.23677	
