10.00	0.24078	0.23490	0.23178	0.23561	0.23608	
20.00	0.24072	0.23471	0.23157	0.23578	0.23589	
30.00	0.24080	0.23448	0.23144	0.23600	0.23575	
40.00	0.24092	0.23452	0.23123	0.23603	0.23571	
50.00	0.24070	0.23429	0.23118	0.23604	0.23564	
60.00	0.24057	0.23445	0.23117	0.23603	0.23540	
70.00	0.24082	0.23443	0.23109	0.23604	0.23562	
80.00	0.24068	0.23475	0.23148	0.23593	0.23580	
90.00	0.24058	0.23467	0.23189	0.23584	0.23577	
100.00	0.24033	0.23471	0.23200	0.23585	0.23567	
110.00	0.24041	0.23448	0.23195	0.23578	0.23563	
120.00	0.24033	0.23432	0.23207	0.23582	0.23629	
130.00	0.24039	0.23431	0.23197	0.23574	0.23634	
140.00	0.24045	0.23434	0.23176	0.23593	0.23666	
150.00	0.24039	0.23412	0.23164	0.23576	0.23693	
160.00	0.24055	0.23421	0.23170	0.23582	0.23713	
170.00	0.24066	0.23408	0.23157	0.23582	0.23717	
180.00	0.24039	0.23398	0.23157	0.23569	0.23703	
190.00	0.24027	0.23414	0.23151	0.23569	0.23735	
200.00	0.24056	0.23433	0.23173	0.23559	0.23741	
210.00	0.24057	0.23437	0.23172	0.23593	0.23726	
220.00	0.24033	0.23414	0.23174	0.23580	0.23764	
230.00	0.24007	0.23409	0.23172	0.23577	0.23802	
240.00	0.24018	0.23434	0.23206	0.23565	0.23781	
250.00	0.23995	0.23432	0.23185	0.23542	0.23825	
260.00	0.24020	0.23432	0.23173	0.23532	0.23819	
270.00	0.24077	0.23444	0.23180	0.23533	0.23809	
280.00	0.24070	0.23422	0.23221	0.23515	0.23799	
290.00	0.24065	0.23408	0.23229	0.23500	0.23778	
300.00	0.24106	0.23423	0.23230	0.23488	0.23774	
310.00	0.24115	0.23419	0.23227	0.23469	0.23754	
320.00	0.24153	0.23413	0.23263	0.23466	0.23741	
330.00	0.24201	0.23418	0.23262	0.23458	0.23740	
340.00	0.24174	0.23420	0.23251	0.23472	0.23748	
350.00	0.24162	0.23411	0.23289	0.23479	0.23740	
360.00	0.24146	0.23410	0.23302	0.23505	0.23715	
370.00	0.24123	0.23396	0.23294	0.23495	0.23701	
380.00	0.24140	0.23416	0.23272	0.23513	0.23756	
390.00	0.24131	0.23403	0.23265	0.23512	0.23828	
400.00	0.24129	0.23380	0.23257	0.23537	0.23815	
410.00	0.24117	0.23388	0.23253	0.23533	0.23819	
420.00	0.24104	0.23378	0.23270	0.23528	0.23828	
430.00	0.24089	0.23378	0.23274	0.23508	0.23869	
440.00	0.24089	0.23358	0.23277	0.23538	0.23868	
450.00	0.24065	0.23335	0.23300	0.23575	0.23879	
460.00	0.24063	0.23352	0.23281	0.23574	0.23880	
470.00	0.24045	0.23336	0.23275	0.23551	0.23876	
480.00	0.24070	0.23344	0.23283	0.23548	0.23868	
490.00	0.24055	0.23332	0.23283	0.23530	0.23872	
500.00	0.24105	0.23330	0.23293	0.23516	0.23867	
510.00	0.24086	0.23325	0.23319	0.23492	0.23854	
520.00	0.24059	0.23327	0.23310	0.23470	0.23843	
530.00	0.24049	0.23334	0.23322	0.23491	0.23873	
540.00	0.24030	0.23312	0.23302	0.23477	0.23880	
550.00	0.24046	0.23309	0.23298	0.23493	0.23887	
560.00	0.24031	0.23333	0.23293	0.23497	0.23891	
570.00	0.24006	0.23332	0.23303	0.23508	0.23884	
