8278	0.00	-1	-1
8318	0.10	-1	-1
8609	0.40	-1	-1
9412	0.50	-1	-1
9696	0.50	-1	-1
9332	0.80	-1	-1
7762	1.10	0	0
2308	1.20	1	0
9439	1.20	-1	-1
7768	1.30	0	0
9112	1.40	-1	-1
9626	1.50	-1	-1
8091	1.70	-1	-1
8510	1.70	-1	-1
4470	1.80	0	0
1531	1.90	1	0
8745	1.90	-1	-1
9704	1.90	-1	-1
2139	2.00	1	0
8946	2.00	-1	-1
1129	2.10	1	0
8952	2.10	-1	-1
9887	2.10	-1	-1
9497	2.20	-1	-1
8955	2.30	-1	-1
9241	2.30	-1	-1
9152	2.40	-1	-1
9199	2.40	-1	-1
8283	2.50	-1	-1
8690	2.50	-1	-1
9300	2.50	-1	-1
9403	2.50	-1	-1
9962	2.50	-1	-1
8802	2.80	-1	-1
9311	2.80	-1	-1
9986	2.80	-1	-1
8277	2.90	-1	-1
8732	2.90	-1	-1
2384	3.00	1	0
9652	3.00	-1	-1
2198	3.40	1	0
9120	3.40	-1	-1
8264	3.50	-1	-1
9268	3.50	-1	-1
608	3.60	1	1
1741	3.70	1	0
8530	3.70	-1	-1
8255	3.80	-1	-1
8022	3.90	-1	-1
2067	4.00	1	0
8353	4.00	-1	-1
9732	4.20	-1	-1
2274	4.30	1	0
8348	4.40	-1	-1
8783	4.40	-1	-1
9774	4.40	-1	-1
8134	4.50	-1	-1
8753	4.50	-1	-1
3678	4.60	1	0
8534	4.60	-1	-1
9833	4.70	-1	-1
8260	4.80	-1	-1
8664	4.80	-1	-1
8920	4.80	-1	-1
8347	4.90	-1	-1
537	5.00	1	1
8607	5.00	-1	-1
8301	5.10	-1	-1
8483	5.10	-1	-1
8396	5.20	-1	-1
9813	5.30	-1	-1
9524	5.50	-1	-1
9711	5.50	-1	-1
6018	5.60	0	0
9102	5.70	-1	-1
9055	5.90	-1	-1
9258	5.90	-1	-1
8949	6.10	-1	-1
9381	6.10	-1	-1
1228	6.20	1	0
8007	6.50	-1	-1
9828	6.50	-1	-1
8373	6.60	-1	-1
8556	6.70	-1	-1
8356	6.80	-1	-1
9136	6.90	-1	-1
9493	6.90	-1	-1
8324	7.00	-1	-1
9288	7.00	-1	-1
621	7.40	1	1
8475	7.40	-1	-1
8692	7.40	-1	-1
9486	7.40	-1	-1
6522	7.50	0	0
8933	7.60	-1	-1
8580	7.70	-1	-1
8655	7.70	-1	-1
8761	7.70	-1	-1
8975	7.70	-1	-1
9197	7.70	-1	-1
8158	7.80	-1	-1
8005	7.90	-1	-1
6401	8.10	0	0
8930	8.10	-1	-1
9018	8.30	-1	-1
8653	8.40	-1	-1
9609	8.40	-1	-1
8592	8.60	-1	-1
2932	8.80	1	0
3926	8.80	1	0
9657	8.80	-1	-1
9309	8.90	-1	-1
8736	9.00	-1	-1
8851	9.00	-1	-1
9094	9.30	-1	-1
9496	9.30	-1	-1
8818	9.50	-1	-1
764	9.60	1	1
9072	9.60	-1	-1
8511	9.70	-1	-1
9219	9.70	-1	-1
9589	9.70	-1	-1
5850	9.80	0	0
8859	10.00	-1	-1
8056	10.10	-1	-1
9560	10.20	-1	-1
1644	10.30	1	0
8816	10.40	-1	-1
8954	10.40	-1	-1
8971	10.40	-1	-1
9184	10.40	-1	-1
8275	10.50	-1	-1
9941	10.50	-1	-1
8094	10.80	-1	-1
9924	10.80	-1	-1
9240	11.10	-1	-1
1842	11.20	1	0
8219	11.20	-1	-1
8895	11.20	-1	-1
9155	11.20	-1	-1
3080	11.30	1	0
9639	11.30	-1	-1
9538	11.40	-1	-1
9739	11.40	-1	-1
3879	11.50	1	0
8667	11.70	-1	-1
8716	11.70	-1	-1
9995	11.70	-1	-1
9109	11.80	-1	-1
9485	11.90	-1	-1
7881	12.00	0	0
8312	12.10	-1	-1
9654	12.10	-1	-1
8570	12.20	-1	-1
9368	12.20	-1	-1
8917	12.40	-1	-1
6371	12.50	0	0
8728	12.50	-1	-1
9385	12.50	-1	-1
9529	12.50	-1	-1
894	12.60	1	0
1997	12.60	1	0
9040	12.70	-1	-1
9045	12.70	-1	-1
9478	12.90	-1	-1
8674	13.00	-1	-1
8770	13.20	-1	-1
9690	13.20	-1	-1
6731	13.50	0	0
9513	13.50	-1	-1
1020	13.60	1	0
8492	13.60	-1	-1
8087	13.70	-1	-1
8527	13.70	-1	-1
9185	13.70	-1	-1
9798	13.70	-1	-1
8136	13.80	-1	-1
8773	13.90	-1	-1
5143	14.00	0	0
6178	14.10	0	0
8387	14.10	-1	-1
8729	14.20	-1	-1
8766	14.20	-1	-1
9433	14.20	-1	-1
9438	14.30	-1	-1
8193	14.60	-1	-1
8560	14.60	-1	-1
8110	14.80	-1	-1
