610	0.00	1	1
868	0.00	1	0
1016	0.00	1	0
1150	0.00	1	0
1413	0.00	1	0
1661	0.00	1	0
1663	0.00	1	0
1813	0.00	1	0
1955	0.00	1	0
2029	0.00	1	0
2045	0.00	1	0
2077	0.00	1	0
2172	0.00	1	0
2425	0.00	1	0
2720	0.00	1	0
3553	0.00	1	0
3635	0.00	1	0
3679	0.00	1	0
4881	0.00	0	0
4923	0.00	0	0
5003	0.00	0	0
5081	0.00	0	0
5113	0.00	0	0
5554	0.00	0	0
5832	0.00	0	0
6010	0.00	0	0
6147	0.00	0	0
6474	0.00	0	0
7250	0.00	0	0
8246	0.00	-1	-1
8344	0.00	-1	-1
8418	0.00	-1	-1
8633	0.00	-1	-1
8665	0.00	-1	-1
8695	0.00	-1	-1
8717	0.00	-1	-1
8823	0.00	-1	-1
8887	0.00	-1	-1
8906	0.00	-1	-1
9047	0.00	-1	-1
9067	0.00	-1	-1
9108	0.00	-1	-1
9122	0.00	-1	-1
9180	0.00	-1	-1
9195	0.00	-1	-1
9272	0.00	-1	-1
9298	0.00	-1	-1
9359	0.00	-1	-1
9805	0.00	-1	-1
8860	0.10	-1	-1
2084	0.20	1	0
2796	0.20	1	0
8679	0.20	-1	-1
8847	0.20	-1	-1
9051	0.20	-1	-1
7076	0.30	0	0
8509	0.30	-1	-1
8634	0.30	-1	-1
9765	0.30	-1	-1
9882	0.30	-1	-1
8853	0.40	-1	-1
9183	0.40	-1	-1
9832	0.40	-1	-1
738	0.50	1	1
8071	0.50	-1	-1
8976	0.50	-1	-1
9010	0.50	-1	-1
9124	0.50	-1	-1
9635	0.50	-1	-1
2355	0.60	1	0
8384	0.60	-1	-1
8705	0.60	-1	-1
9150	0.60	-1	-1
4317	0.70	0	0
9656	0.70	-1	-1
9812	0.70	-1	-1
1352	0.80	1	0
8513	0.80	-1	-1
8595	0.80	-1	-1
9050	0.80	-1	-1
9058	0.80	-1	-1
9105	0.80	-1	-1
8479	0.90	-1	-1
8871	0.90	-1	-1
8964	0.90	-1	-1
9340	0.90	-1	-1
9647	0.90	-1	-1
9079	1.00	-1	-1
9419	1.00	-1	-1
9969	1.00	-1	-1
8026	1.10	-1	-1
8931	1.10	-1	-1
9749	1.10	-1	-1
9798	1.10	-1	-1
9048	1.40	-1	-1
8691	1.50	-1	-1
8965	1.50	-1	-1
9809	1.50	-1	-1
9110	1.70	-1	-1
828	1.80	1	0
8098	1.90	-1	-1
8921	1.90	-1	-1
9873	1.90	-1	-1
9342	2.10	-1	-1
8890	2.20	-1	-1
9648	2.40	-1	-1
8426	2.50	-1	-1
8774	2.60	-1	-1
3853	2.70	1	0
8215	2.90	-1	-1
9104	3.00	-1	-1
9585	3.20	-1	-1
150	3.30	1	1
8292	3.40	-1	-1
9039	3.40	-1	-1
8122	3.50	-1	-1
9296	3.50	-1	-1
9330	3.50	-1	-1
9440	3.50	-1	-1
9736	3.70	-1	-1
9709	3.90	-1	-1
9971	4.00	-1	-1
9052	4.10	-1	-1
3270	4.40	1	0
8024	4.50	-1	-1
8033	4.50	-1	-1
8051	4.60	-1	-1
8401	4.80	-1	-1
9857	4.80	-1	-1
8134	4.90	-1	-1
8316	4.90	-1	-1
8753	5.00	-1	-1
9277	5.00	-1	-1
8898	5.10	-1	-1
