8198	0.00	-1	-1
9292	0.00	-1	-1
9792	0.00	-1	-1
9603	0.10	-1	-1
6338	0.20	0	0
8601	0.20	-1	-1
9150	0.30	-1	-1
9622	0.30	-1	-1
8388	0.40	-1	-1
9250	0.60	-1	-1
8145	1.20	-1	-1
5640	1.30	0	0
8635	1.30	-1	-1
9907	1.40	-1	-1
9358	1.50	-1	-1
9461	1.50	-1	-1
8988	1.60	-1	-1
1199	1.90	1	0
6860	1.90	0	0
9860	1.90	-1	-1
4920	2.00	0	0
6504	2.00	0	0
4098	2.10	0	0
9123	2.10	-1	-1
9940	2.10	-1	-1
3816	2.20	1	0
8080	2.20	-1	-1
9993	2.20	-1	-1
9193	2.30	-1	-1
9420	2.30	-1	-1
8524	2.40	-1	-1
8927	2.40	-1	-1
4991	2.50	0	0
8538	2.60	-1	-1
8150	2.70	-1	-1
7927	2.80	0	0
8071	2.80	-1	-1
8516	2.80	-1	-1
8899	2.80	-1	-1
9035	2.80	-1	-1
8616	3.10	-1	-1
9255	3.20	-1	-1
8484	3.40	-1	-1
8189	3.50	-1	-1
1272	3.70	1	0
1536	3.70	1	0
9460	3.70	-1	-1
9742	3.70	-1	-1
8944	3.90	-1	-1
8561	4.00	-1	-1
557	4.10	1	1
9454	4.20	-1	-1
9519	4.20	-1	-1
9596	4.20	-1	-1
1168	4.30	1	0
5962	4.30	0	0
9128	4.40	-1	-1
197	4.50	1	1
9476	4.60	-1	-1
9613	4.60	-1	-1
5526	4.70	0	0
6526	4.70	0	0
8934	4.70	-1	-1
9615	4.70	-1	-1
9518	4.80	-1	-1
8608	4.90	-1	-1
3859	5.20	1	0
8000	5.20	-1	-1
8459	5.20	-1	-1
9181	5.20	-1	-1
9305	5.20	-1	-1
9176	5.30	-1	-1
3246	5.60	1	0
8453	5.60	-1	-1
6441	5.70	0	0
8155	5.70	-1	-1
896	5.90	1	0
4358	5.90	0	0
8224	5.90	-1	-1
697	6.00	1	1
8413	6.00	-1	-1
9028	6.00	-1	-1
8273	6.10	-1	-1
9788	6.10	-1	-1
7252	6.20	0	0
7265	6.20	0	0
8135	6.20	-1	-1
8238	6.20	-1	-1
8627	6.30	-1	-1
9000	6.30	-1	-1
9366	6.30	-1	-1
8220	6.50	-1	-1
8018	6.70	-1	-1
8675	6.70	-1	-1
9682	6.70	-1	-1
9919	6.70	-1	-1
9945	6.70	-1	-1
9212	6.80	-1	-1
9295	7.00	-1	-1
8609	7.40	-1	-1
9768	7.40	-1	-1
9509	7.60	-1	-1
8062	7.70	-1	-1
9043	7.70	-1	-1
9169	7.70	-1	-1
79	7.90	1	1
9967	8.00	-1	-1
8665	8.10	-1	-1
8837	8.10	-1	-1
9917	8.10	-1	-1
2955	8.20	1	0
8792	8.20	-1	-1
4740	8.30	0	0
2604	8.50	1	0
8552	8.50	-1	-1
8025	8.70	-1	-1
8696	8.70	-1	-1
8897	8.70	-1	-1
9428	8.70	-1	-1
4486	8.90	0	0
8822	9.00	-1	-1
9141	9.00	-1	-1
6498	9.40	0	0
9189	9.40	-1	-1
9814	9.40	-1	-1
8973	9.50	-1	-1
1501	9.60	1	0
8872	9.60	-1	-1
8771	9.70	-1	-1
8968	9.80	-1	-1
6717	9.90	0	0
8152	9.90	-1	-1
9817	9.90	-1	-1
714	10.00	1	1
8142	10.00	-1	-1
6180	10.10	0	0
8830	10.20	-1	-1
8717	10.30	-1	-1
9496	10.30	-1	-1
5773	10.70	0	0
9947	10.70	-1	-1
8185	10.80	-1	-1
8560	10.80	-1	-1
8232	11.00	-1	-1
8182	11.10	-1	-1
9062	11.20	-1	-1
1006	11.40	1	0
8545	11.40	-1	-1
9016	11.40	-1	-1
148	11.50	1	1
8342	11.50	-1	-1
9697	11.50	-1	-1
9107	11.60	-1	-1
9383	11.80	-1	-1
2360	11.90	1	0
5053	11.90	0	0
6945	11.90	0	0
8324	11.90	-1	-1
8543	12.00	-1	-1
9810	12.00	-1	-1
9313	12.10	-1	-1
8567	12.30	-1	-1
9009	12.30	-1	-1
9445	12.30	-1	-1
8811	12.50	-1	-1
9517	12.50	-1	-1
5836	12.60	0	0
8725	12.60	-1	-1
8843	12.60	-1	-1
9909	12.60	-1	-1
1734	12.70	1	0
9859	12.70	-1	-1
9458	12.80	-1	-1
1793	13.00	1	0
3370	13.00	1	0
3887	13.10	1	0
5897	13.20	0	0
9866	13.20	-1	-1
260	13.30	1	1
5148	13.30	0	0
7095	13.30	0	0
7114	13.30	0	0
9764	13.30	-1	-1
6193	13.40	0	0
8691	13.40	-1	-1
9142	13.40	-1	-1
9491	13.40	-1	-1
9319	13.50	-1	-1
9546	13.50	-1	-1
9438	13.60	-1	-1
2514	13.70	1	0
8729	13.70	-1	-1
9134	13.70	-1	-1
9278	13.90	-1	-1
8709	14.00	-1	-1
8784	14.00	-1	-1
8958	14.00	-1	-1
8083	14.10	-1	-1
8514	14.10	-1	-1
9660	14.10	-1	-1
8467	14.30	-1	-1
8192	14.40	-1	-1
8863	14.50	-1	-1
