89	0.00	1	1
282	0.00	1	1
312	0.00	1	1
367	0.00	1	1
515	0.00	1	1
527	0.00	1	1
632	0.00	1	1
1075	0.00	1	0
1262	0.00	1	0
1420	0.00	1	0
1479	0.00	1	0
1694	0.00	1	0
1722	0.00	1	0
1812	0.00	1	0
2162	0.00	1	0
2265	0.00	1	0
2332	0.00	1	0
2410	0.00	1	0
2700	0.00	1	0
2790	0.00	1	0
2802	0.00	1	0
2840	0.00	1	0
2918	0.00	1	0
3443	0.00	1	0
4024	0.00	0	0
4148	0.00	0	0
4179	0.00	0	0
4358	0.00	0	0
4648	0.00	0	0
4866	0.00	0	0
4997	0.00	0	0
5372	0.00	0	0
5564	0.00	0	0
5779	0.00	0	0
5882	0.00	0	0
6131	0.00	0	0
6303	0.00	0	0
6395	0.00	0	0
6516	0.00	0	0
6677	0.00	0	0
6688	0.00	0	0
6824	0.00	0	0
6984	0.00	0	0
7230	0.00	0	0
7345	0.00	0	0
7513	0.00	0	0
7651	0.00	0	0
7723	0.00	0	0
7831	0.00	0	0
8016	0.00	-1	-1
8018	0.00	-1	-1
8032	0.00	-1	-1
8033	0.00	-1	-1
8038	0.00	-1	-1
8045	0.00	-1	-1
8052	0.00	-1	-1
8072	0.00	-1	-1
8076	0.00	-1	-1
8082	0.00	-1	-1
8084	0.00	-1	-1
8093	0.00	-1	-1
8097	0.00	-1	-1
8111	0.00	-1	-1
8121	0.00	-1	-1
8126	0.00	-1	-1
8132	0.00	-1	-1
8134	0.00	-1	-1
8149	0.00	-1	-1
8152	0.00	-1	-1
8155	0.00	-1	-1
8170	0.00	-1	-1
8173	0.00	-1	-1
8178	0.00	-1	-1
8181	0.00	-1	-1
8185	0.00	-1	-1
8195	0.00	-1	-1
8197	0.00	-1	-1
8207	0.00	-1	-1
8227	0.00	-1	-1
8230	0.00	-1	-1
8241	0.00	-1	-1
8242	0.00	-1	-1
8243	0.00	-1	-1
8259	0.00	-1	-1
8267	0.00	-1	-1
8269	0.00	-1	-1
8286	0.00	-1	-1
8297	0.00	-1	-1
8299	0.00	-1	-1
8312	0.00	-1	-1
8319	0.00	-1	-1
8322	0.00	-1	-1
8323	0.00	-1	-1
8331	0.00	-1	-1
8353	0.00	-1	-1
8369	0.00	-1	-1
8386	0.00	-1	-1
8397	0.00	-1	-1
8402	0.00	-1	-1
8407	0.00	-1	-1
8411	0.00	-1	-1
8418	0.00	-1	-1
8419	0.00	-1	-1
8431	0.00	-1	-1
8443	0.00	-1	-1
8496	0.00	-1	-1
8500	0.00	-1	-1
8511	0.00	-1	-1
8515	0.00	-1	-1
8518	0.00	-1	-1
8527	0.00	-1	-1
8530	0.00	-1	-1
8540	0.00	-1	-1
8543	0.00	-1	-1
8546	0.00	-1	-1
8559	0.00	-1	-1
8561	0.00	-1	-1
8566	0.00	-1	-1
8570	0.00	-1	-1
8579	0.00	-1	-1
8581	0.00	-1	-1
8588	0.00	-1	-1
8600	0.00	-1	-1
8615	0.00	-1	-1
8618	0.00	-1	-1
8631	0.00	-1	-1
8636	0.00	-1	-1
8643	0.00	-1	-1
8644	0.00	-1	-1
8673	0.00	-1	-1
8675	0.00	-1	-1
8678	0.00	-1	-1
8697	0.00	-1	-1
8698	0.00	-1	-1
8713	0.00	-1	-1
8716	0.00	-1	-1
8725	0.00	-1	-1
8743	0.00	-1	-1
8754	0.00	-1	-1
8758	0.00	-1	-1
8777	0.00	-1	-1
8781	0.00	-1	-1
8785	0.00	-1	-1
8791	0.00	-1	-1
8795	0.00	-1	-1
8796	0.00	-1	-1
8819	0.00	-1	-1
8829	0.00	-1	-1
8830	0.00	-1	-1
8837	0.00	-1	-1
8844	0.00	-1	-1
8847	0.00	-1	-1
8850	0.00	-1	-1
8874	0.00	-1	-1
8890	0.00	-1	-1
8891	0.00	-1	-1
8897	0.00	-1	-1
8903	0.00	-1	-1
8915	0.00	-1	-1
8921	0.00	-1	-1
8928	0.00	-1	-1
8942	0.00	-1	-1
8951	0.00	-1	-1
8952	0.00	-1	-1
8955	0.00	-1	-1
8956	0.00	-1	-1
8973	0.00	-1	-1
8981	0.00	-1	-1
9010	0.00	-1	-1
9013	0.00	-1	-1
9015	0.00	-1	-1
9033	0.00	-1	-1
9040	0.00	-1	-1
9050	0.00	-1	-1
9063	0.00	-1	-1
9071	0.00	-1	-1
9080	0.00	-1	-1
9081	0.00	-1	-1
9086	0.00	-1	-1
9088	0.00	-1	-1
9092	0.00	-1	-1
9093	0.00	-1	-1
9102	0.00	-1	-1
9109	0.00	-1	-1
9111	0.00	-1	-1
9119	0.00	-1	-1
9130	0.00	-1	-1
9139	0.00	-1	-1
9145	0.00	-1	-1
9156	0.00	-1	-1
9166	0.00	-1	-1
9171	0.00	-1	-1
9190	0.00	-1	-1
9195	0.00	-1	-1
9201	0.00	-1	-1
9233	0.00	-1	-1
9237	0.00	-1	-1
9245	0.00	-1	-1
9250	0.00	-1	-1
9252	0.00	-1	-1
9258	0.00	-1	-1
9262	0.00	-1	-1
9293	0.00	-1	-1
9296	0.00	-1	-1
9300	0.00	-1	-1
9309	0.00	-1	-1
9320	0.00	-1	-1
9322	0.00	-1	-1
9325	0.00	-1	-1
9347	0.00	-1	-1
9349	0.00	-1	-1
9368	0.00	-1	-1
9371	0.00	-1	-1
9383	0.00	-1	-1
9393	0.00	-1	-1
9399	0.00	-1	-1
9411	0.00	-1	-1
9414	0.00	-1	-1
9421	0.00	-1	-1
9426	0.00	-1	-1
9428	0.00	-1	-1
9437	0.00	-1	-1
9447	0.00	-1	-1
9456	0.00	-1	-1
9458	0.00	-1	-1
9472	0.00	-1	-1
9480	0.00	-1	-1
9485	0.00	-1	-1
9499	0.00	-1	-1
9517	0.00	-1	-1
9529	0.00	-1	-1
9535	0.00	-1	-1
9536	0.00	-1	-1
9540	0.00	-1	-1
9546	0.00	-1	-1
9564	0.00	-1	-1
9566	0.00	-1	-1
9576	0.00	-1	-1
9580	0.00	-1	-1
9588	0.00	-1	-1
9603	0.00	-1	-1
9615	0.00	-1	-1
9620	0.00	-1	-1
9621	0.00	-1	-1
9622	0.00	-1	-1
9623	0.00	-1	-1
9629	0.00	-1	-1
9639	0.00	-1	-1
9643	0.00	-1	-1
9647	0.00	-1	-1
9658	0.00	-1	-1
9664	0.00	-1	-1
9675	0.00	-1	-1
9692	0.00	-1	-1
9697	0.00	-1	-1
9698	0.00	-1	-1
9716	0.00	-1	-1
9739	0.00	-1	-1
9752	0.00	-1	-1
9760	0.00	-1	-1
9764	0.00	-1	-1
9770	0.00	-1	-1
9771	0.00	-1	-1
9777	0.00	-1	-1
9789	0.00	-1	-1
9799	0.00	-1	-1
9815	0.00	-1	-1
9822	0.00	-1	-1
9823	0.00	-1	-1
9836	0.00	-1	-1
9857	0.00	-1	-1
9863	0.00	-1	-1
9864	0.00	-1	-1
9875	0.00	-1	-1
9878	0.00	-1	-1
9899	0.00	-1	-1
9920	0.00	-1	-1
9928	0.00	-1	-1
9947	0.00	-1	-1
9956	0.00	-1	-1
9967	0.00	-1	-1
9979	0.00	-1	-1
9981	0.00	-1	-1
9988	0.00	-1	-1
7628	7.30	0	0
3987	7.80	1	0
6677	7.90	0	0
9286	8.20	-1	-1
89	8.30	1	1
8115	8.40	-1	-1
4647	8.50	0	0
6303	8.60	0	0
8445	8.60	-1	-1
8404	8.70	-1	-1
9275	8.70	-1	-1
8088	9.00	-1	-1
5372	9.30	0	0
8142	9.30	-1	-1
8345	9.50	-1	-1
8867	9.50	-1	-1
9948	9.70	-1	-1
9586	9.80	-1	-1
7345	10.10	0	0
8855	10.10	-1	-1
8355	10.20	-1	-1
9318	10.60	-1	-1
6688	11.00	0	0
9859	11.00	-1	-1
282	11.10	1	1
2918	11.10	1	0
9222	11.10	-1	-1
9280	11.10	-1	-1
